fecha;hora;;;;;
01/12/2023;5:33:13;19,67;62;0;9;E2_P2
01/12/2023;5:34:54;19,69;62;0;9;E2_P2
01/12/2023;5:36:47;19,67;62;0;9;E2_P2
01/12/2023;5:37:46;19,67;62;0;9;E2_P2
01/12/2023;5:38:53;19,67;62;0;9;E2_P2
01/12/2023;5:39:36;19,67;62;0;9;E2_P2
01/12/2023;5:41:28;19,67;62;0;9;E2_P2
01/12/2023;5:43:21;19,67;62;0;9;E2_P2
01/12/2023;5:44:28;19,67;61;0;9;E2_P2
01/12/2023;5:46:49;19,67;0;0;9;E2_P2
01/12/2023;5:48:02;19,67;62;0;9;E2_P2
01/12/2023;5:49:54;19,67;62;0;9;E2_P2
01/12/2023;5:50:53;19,67;62;0;9;E2_P2
01/12/2023;5:52:43;19,64;62;0;9;E2_P2
01/12/2023;5:53:51;19,64;62;0;9;E2_P2
01/12/2023;5:54:50;19,67;62;0;9;E2_P2
01/12/2023;5:56:28;19,65;62;0;9;E2_P2
01/12/2023;5:57:24;19,64;62;0;9;E2_P2
01/12/2023;5:59:28;19,67;61;0;9;E2_P2
01/12/2023;6:01:09;19,67;61;0;9;E2_P2
01/12/2023;6:03:02;19,61;61;0;9;E2_P2
01/12/2023;6:04:01;19,67;61;0;9;E2_P2
01/12/2023;6:06:02;19,61;61;0;9;E2_P2
01/12/2023;6:06:47;19,67;61;0;9;E2_P2
01/12/2023;6:07:43;19,61;61;0;9;E2_P2
01/12/2023;6:09:36;19,63;61;0;9;E2_P2
01/12/2023;6:10:32;19,61;61;0;9;E2_P2
01/12/2023;6:12:25;19,67;61;0;9;E2_P2
01/12/2023;6:14:17;19,61;61;0;9;E2_P2
01/12/2023;6:16:10;19,64;61;0;9;E2_P2
01/12/2023;6:17:09;19,61;61;0;9;E2_P2
01/12/2023;6:19:10;19,61;61;0;9;E2_P2
01/12/2023;6:19:55;19,61;61;0;9;E2_P2
01/12/2023;6:20:51;19,61;62;0;9;E2_P2
01/12/2023;6:21:47;19,61;62;0;9;E2_P2
01/12/2023;6:22:43;19,61;62;0;9;E2_P2
01/12/2023;6:23:40;19,61;61;0;9;E2_P2
01/12/2023;6:25:32;19,61;61;0;9;E2_P2
01/12/2023;6:27:25;19,61;61;0;9;E2_P2
01/12/2023;6:29:17;19,61;61;0;9;E2_P2
01/12/2023;6:30:16;19,61;61;0;9;E2_P2
01/12/2023;6:32:06;19,61;62;0;9;E2_P2
01/12/2023;6:33:02;19,56;62;0;9;E2_P2
01/12/2023;6:33:58;19,61;62;0;9;E2_P2
01/12/2023;6:35:51;19,61;62;0;9;E2_P2
01/12/2023;6:36:47;19,58;62;0;9;E2_P2
01/12/2023;6:38:40;19,61;62;0;9;E2_P2
01/12/2023;6:40:32;19,58;62;0;9;E2_P2
01/12/2023;6:42:25;19,61;62;0;9;E2_P2
01/12/2023;6:43:24;19,56;62;0;9;E2_P2
01/12/2023;6:44:28;19,61;62;0;9;E2_P2
01/12/2023;6:45:25;19,58;62;0;9;E2_P2
01/12/2023;6:46:21;19,56;62;0;9;E2_P2
01/12/2023;6:47:09;19,56;62;0;9;E2_P2
01/12/2023;6:48:59;19,56;62;0;9;E2_P2
01/12/2023;6:49:55;19,58;62;0;9;E2_P2
01/12/2023;6:51:59;19,56;62;0;9;E2_P2
01/12/2023;6:53:40;19,56;62;0;9;E2_P2
01/12/2023;6:55:32;19,56;62;0;9;E2_P2
01/12/2023;6:56:43;19,56;62;0;9;E2_P2
01/12/2023;6:58:21;19,56;62;0;9;E2_P2
01/12/2023;6:59:17;19,56;62;0;9;E2_P2
01/12/2023;7:01:21;19,56;62;0;9;E2_P2
01/12/2023;7:02:06;19,56;62;0;9;E2_P2
01/12/2023;7:03:02;19,56;62;0;9;E2_P2
01/12/2023;7:04:55;19,56;62;0;9;E2_P2
01/12/2023;7:06:47;19,56;62;0;9;E2_P2
01/12/2023;7:08:40;19,56;62;0;9;E2_P2
01/12/2023;7:09:50;19,56;62;0;9;E2_P2
01/12/2023;7:10:44;19,56;62;0;9;E2_P2
01/12/2023;7:11:40;19,56;62;0;9;E2_P2
01/12/2023;7:12:25;19,56;62;0;9;E2_P2
01/12/2023;7:14:17;19,56;62;0;9;E2_P2
01/12/2023;7:15:14;19,56;62;0;9;E2_P2
01/12/2023;7:16:21;19,5;62;0;9;E2_P2
01/12/2023;7:18:02;19,56;62;0;9;E2_P2
01/12/2023;7:19:55;19,56;62;0;9;E2_P2
01/12/2023;7:21:47;19,53;61;0;9;E2_P2
01/12/2023;7:22:58;19,56;61;0;9;E2_P2
01/12/2023;7:23:51;19,56;62;0;9;E2_P2
01/12/2023;7:24:36;19,56;61;0;9;E2_P2
01/12/2023;7:25:32;19,5;61;0;9;E2_P2
01/12/2023;7:27:28;19,56;62;0;9;E2_P2
01/12/2023;7:28:21;19,53;62;0;9;E2_P2
01/12/2023;7:29:32;19,56;62;0;9;E2_P2
01/12/2023;7:31:13;19,56;61;0;9;E2_P2
01/12/2023;7:33:03;19,56;62;0;9;E2_P2
01/12/2023;7:34:55;19,56;61;0;9;E2_P2
01/12/2023;7:35:54;19,56;62;0;9;E2_P2
01/12/2023;7:36:50;19,56;62;0;9;E2_P2
01/12/2023;7:37:44;19,56;62;0;9;E2_P2
01/12/2023;7:38:40;19,56;62;0;9;E2_P2
01/12/2023;7:39:39;19,56;62;0;9;E2_P2
01/12/2023;7:40:35;19,56;62;0;9;E2_P2
01/12/2023;7:41:29;19,56;63;0;9;E2_P2
01/12/2023;7:43:21;19,56;62;0;9;E2_P2
01/12/2023;7:44:32;19,56;62;0;9;E2_P2
01/12/2023;7:46:10;19,56;62;0;9;E2_P2
01/12/2023;7:48:03;19,54;62;0;9;E2_P2
01/12/2023;7:49:02;19,56;62;0;9;E2_P2
01/12/2023;7:49:58;19,56;62;0;9;E2_P2
01/12/2023;7:50:54;19,56;62;0;9;E2_P2
01/12/2023;7:51:50;19,56;62;0;9;E2_P2
01/12/2023;7:52:47;19,56;62;0;9;E2_P2
01/12/2023;7:53:54;19,56;62;0;9;E2_P2
01/12/2023;7:55:33;19,56;62;0;9;E2_P2
01/12/2023;7:57:25;19,56;62;0;9;E2_P2
01/12/2023;7:59:18;19,54;62;0;9;E2_P2
01/12/2023;8:01:10;19,56;62;0;9;E2_P2
01/12/2023;8:02:09;19,5;62;0;9;E2_P2
01/12/2023;8:03:06;19,56;62;0;9;E2_P2
01/12/2023;8:04:02;19,5;62;0;9;E2_P2
01/12/2023;8:04:55;19,56;62;0;9;E2_P2
01/12/2023;8:05:51;19,5;62;0;9;E2_P2
01/12/2023;8:07:44;19,52;62;0;9;E2_P2
01/12/2023;8:08:40;19,5;62;0;9;E2_P2
01/12/2023;8:10:33;19,5;62;0;9;E2_P2
01/12/2023;8:12:25;19,5;62;0;9;E2_P2
01/12/2023;8:14:18;19,5;62;0;9;E2_P2
01/12/2023;8:15:28;19,5;62;0;9;E2_P2
01/12/2023;8:16:22;19,5;62;0;9;E2_P2
01/12/2023;8:17:07;19,5;62;0;9;E2_P2
01/12/2023;8:18:06;19,5;62;0;9;E2_P2
01/12/2023;8:19:02;19,5;62;0;9;E2_P2
01/12/2023;8:20:52;19,5;62;0;9;E2_P2
01/12/2023;8:21:48;19,5;62;0;9;E2_P2
01/12/2023;8:23:40;19,5;62;0;9;E2_P2
01/12/2023;8:25:33;19,5;62;0;9;E2_P2
01/12/2023;8:26:41;19,5;62;0;9;E2_P2
01/12/2023;8:27:39;19,5;62;0;9;E2_P2
01/12/2023;8:28:24;19,5;62;0;9;E2_P2
01/12/2023;8:29:21;19,5;62;0;9;E2_P2
01/12/2023;8:30:17;19,5;62;0;9;E2_P2
01/12/2023;8:31:10;19,5;62;0;9;E2_P2
01/12/2023;8:32:07;19,5;62;0;9;E2_P2
01/12/2023;8:33:59;19,5;62;0;9;E2_P2
01/12/2023;8:34:55;19,5;62;0;9;E2_P2
01/12/2023;8:36:48;19,5;62;0;9;E2_P2
01/12/2023;8:38:40;19,5;62;0;9;E2_P2
01/12/2023;8:40:33;19,5;62;0;9;E2_P2
01/12/2023;8:41:32;19,5;62;0;9;E2_P2
01/12/2023;8:42:28;19,5;62;0;9;E2_P2
01/12/2023;8:43:25;19,5;62;0;9;E2_P2
01/12/2023;8:44:21;19,5;62;0;9;E2_P2
01/12/2023;8:46:25;19,5;62;0;9;E2_P2
01/12/2023;8:48:03;19,56;62;0;9;E2_P2
01/12/2023;8:49:55;19,56;62;0;9;E2_P2
01/12/2023;8:51:48;19,56;62;0;9;E2_P2
01/12/2023;8:52:57;19,56;62;0;9;E2_P2
01/12/2023;8:53:55;19,56;62;0;9;E2_P2
01/12/2023;8:54:40;19,56;62;0;9;E2_P2
01/12/2023;8:56:29;19,56;62;0;9;E2_P2
01/12/2023;8:57:26;19,56;62;0;9;E2_P2
01/12/2023;8:58:22;19,56;62;0;9;E2_P2
01/12/2023;9:00:14;19,61;62;0;9;E2_P2
01/12/2023;9:01:11;19,56;62;0;9;E2_P2
01/12/2023;9:03:03;19,61;62;0;9;E2_P2
01/12/2023;9:04:56;19,6;62;0;9;E2_P2
01/12/2023;9:06:04;19,61;62;0;9;E2_P2
01/12/2023;9:06:51;19,61;62;0;9;E2_P2
01/12/2023;9:07:47;19,67;62;0;9;E2_P2
01/12/2023;9:08:43;19,61;62;0;9;E2_P2
01/12/2023;9:09:40;19,61;62;0;9;E2_P2
01/12/2023;9:10:33;19,61;62;0;9;E2_P2
01/12/2023;9:11:29;19,61;62;0;9;E2_P2
01/12/2023;9:13:22;19,67;62;0;9;E2_P2
01/12/2023;9:14:18;19,67;62;0;9;E2_P2
01/12/2023;9:16:11;19,67;62;0;9;E2_P2
01/12/2023;9:18:03;19,67;61;0;9;E2_P2
01/12/2023;9:19:56;19,67;54;0;9;E2_P2
01/12/2023;9:20:55;19,61;51;0;9;E2_P2
01/12/2023;9:22:47;19,5;45;0;9;E2_P2
01/12/2023;9:23:41;19,33;40;0;9;E2_P2
01/12/2023;9:24:37;19;39;0;9;E2_P2
01/12/2023;9:25:44;18,56;39;0;9;E2_P2
01/12/2023;9:26:29;18,31;39;0;9;E2_P2
01/12/2023;9:27:26;17,94;43;0;9;E2_P2
01/12/2023;9:29:18;17,56;50;0;9;E2_P2
01/12/2023;9:31:11;17,44;52;0;9;E2_P2
01/12/2023;9:33:03;17,43;51;0;9;E2_P2
01/12/2023;9:34:14;17,44;51;0;9;E2_P2
01/12/2023;9:35:52;17,4;50;0;9;E2_P2
01/12/2023;9:36:48;17,39;50;0;9;E2_P2
01/12/2023;9:37:45;17,44;50;0;9;E2_P2
01/12/2023;9:38:41;17,44;50;0;9;E2_P2
01/12/2023;9:39:37;17,44;50;0;9;E2_P2
01/12/2023;9:40:33;17,44;50;0;9;E2_P2
01/12/2023;9:42:26;17,5;50;0;9;E2_P2
01/12/2023;9:44:18;17,56;51;0;9;E2_P2
01/12/2023;9:46:11;17,61;52;0;9;E2_P2
01/12/2023;9:48:06;17,72;53;0;9;E2_P2
01/12/2023;9:49:00;17,72;53;0;9;E2_P2
01/12/2023;9:49:56;17,78;54;0;9;E2_P2
01/12/2023;9:51:48;17,83;54;0;9;E2_P2
01/12/2023;9:52:45;17,89;54;0;9;E2_P2
01/12/2023;9:53:41;17,94;55;0;9;E2_P2
01/12/2023;9:55:33;17,97;55;0;9;E2_P2
01/12/2023;9:57:26;18,07;55;0;9;E2_P2
01/12/2023;9:59:18;18,15;56;0;9;E2_P2
01/12/2023;10:00:17;18,17;56;0;9;E2_P2
01/12/2023;10:02:07;18,28;56;0;9;E2_P2
01/12/2023;10:03:03;18,28;56;0;9;E2_P2
01/12/2023;10:04:00;18,33;56;0;9;E2_P2
01/12/2023;10:05:07;18,39;56;0;9;E2_P2
01/12/2023;10:05:52;18,42;56;0;9;E2_P2
01/12/2023;10:06:48;18,44;56;0;9;E2_P2
01/12/2023;10:08:41;18,5;56;0;9;E2_P2
01/12/2023;10:10:33;18,57;56;0;9;E2_P2
01/12/2023;10:12:26;18,61;56;0;9;E2_P2
01/12/2023;10:13:25;18,67;56;0;9;E2_P2
01/12/2023;10:14:21;18,72;56;0;9;E2_P2
01/12/2023;10:15:18;18,72;57;0;9;E2_P2
01/12/2023;10:16:11;18,72;61;0;9;E2_P2
01/12/2023;10:17:07;18,78;61;0;9;E2_P2
01/12/2023;10:18:06;18,78;61;0;9;E2_P2
01/12/2023;10:19:00;18,81;62;0;9;E2_P2
01/12/2023;10:19:56;18,83;62;0;9;E2_P2
01/12/2023;10:21:49;18,89;63;0;9;E2_P2
01/12/2023;10:23:41;18,89;62;0;9;E2_P2
01/12/2023;10:25:34;18,93;61;0;9;E2_P2
01/12/2023;10:27:26;18,94;59;0;9;E2_P2
01/12/2023;10:28:22;18,94;59;0;9;E2_P2
01/12/2023;10:29:19;18,94;58;0;9;E2_P2
01/12/2023;10:30:18;19;58;0;9;E2_P2
01/12/2023;10:32:07;19;58;0;9;E2_P2
01/12/2023;10:33:04;19;58;0;9;E2_P2
01/12/2023;10:34:56;19,06;58;0;9;E2_P2
01/12/2023;10:37:20;19,11;0;0;9;E2_P2
01/12/2023;10:38:41;19,11;58;0;9;E2_P2
01/12/2023;10:40:34;19,14;58;0;9;E2_P2
01/12/2023;10:41:30;19,17;58;0;9;E2_P2
01/12/2023;10:42:29;19,17;58;0;9;E2_P2
01/12/2023;10:43:36;19,17;58;0;9;E2_P2
01/12/2023;10:45:15;19,25;58;0;9;E2_P2
01/12/2023;10:46:11;19,22;58;0;9;E2_P2
01/12/2023;10:48:04;19,28;58;0;9;E2_P2
01/12/2023;10:50:27;19,28;0;0;9;E2_P2
01/12/2023;10:51:49;19,31;58;0;9;E2_P2
01/12/2023;10:53:41;19,33;58;0;9;E2_P2
01/12/2023;10:54:40;19,33;58;0;9;E2_P2
01/12/2023;10:55:34;19,39;58;0;9;E2_P2
01/12/2023;10:57:26;19,39;57;0;9;E2_P2
01/12/2023;10:58:22;19,39;58;0;9;E2_P2
01/12/2023;10:59:19;19,44;57;0;9;E2_P2
01/12/2023;11:01:11;19,44;58;0;9;E2_P2
01/12/2023;11:03:04;19,44;58;0;9;E2_P2
01/12/2023;11:04:56;19,5;58;0;9;E2_P2
01/12/2023;11:06:49;19,5;58;0;9;E2_P2
01/12/2023;11:07:48;19,5;58;0;9;E2_P2
01/12/2023;11:08:41;19,56;58;0;9;E2_P2
01/12/2023;11:10:34;19,56;58;0;9;E2_P2
01/12/2023;11:11:30;19,56;58;0;9;E2_P2
01/12/2023;11:12:26;19,56;58;0;9;E2_P2
01/12/2023;11:14:19;19,61;58;0;9;E2_P2
01/12/2023;11:16:11;19,61;58;0;9;E2_P2
01/12/2023;11:18:04;19,61;58;0;9;E2_P2
01/12/2023;11:20:13;19,67;0;0;9;E2_P2
01/12/2023;11:20:53;19,67;58;0;9;E2_P2
01/12/2023;11:21:49;19,67;58;0;9;E2_P2
01/12/2023;11:23:41;19,67;58;0;9;E2_P2
01/12/2023;11:24:38;19,72;58;0;9;E2_P2
01/12/2023;11:25:45;19,72;58;0;9;E2_P2
01/12/2023;11:27:29;19,72;58;0;9;E2_P2
01/12/2023;11:29:49;19,75;0;0;9;E2_P2
01/12/2023;11:31:11;19,75;58;0;9;E2_P2
01/12/2023;11:33:21;19,78;0;0;9;E2_P2
01/12/2023;11:34:03;19,83;58;0;9;E2_P2
01/12/2023;11:34:56;19,83;58;0;9;E2_P2
01/12/2023;11:36:49;19,83;58;0;9;E2_P2
01/12/2023;11:37:45;19,81;58;0;9;E2_P2
01/12/2023;11:38:53;19,83;58;0;9;E2_P2
