;fecha;hora;;;;;;;;
Middle-DT2;14/03/2024;0:35:58;1.83;94.50;30.88;30;38.62;38;-46;Ok
Middle-DT2;14/03/2024;0:37:48;1.83;94.40;27.68;29;30.58;33;-47;Ok
Middle-DT2;14/03/2024;0:39:38;1.83;94.40;31.99;31;38.62;37;-46;Ok
Middle-DT2;14/03/2024;0:42:23;1.83;94.40;33.15;31;35.41;31;-47;Ok
Middle-DT2;14/03/2024;0:44:13;1.83;94.50;32.43;28;37.01;30;-49;Ok
Middle-DT2;14/03/2024;0:46:03;1.78;94.40;27.36;28;28.97;27;-49;Ok
Middle-DT2;14/03/2024;0:47:12;1.78;94.30;27.90;31;30.58;31;-47;Ok
Middle-DT2;14/03/2024;0:49:43;1.72;94.50;30.47;31;33.80;33;-47;Ok
Middle-DT2;14/03/2024;0:50:41;1.72;94.60;27.36;26;28.97;27;-47;Ok
Middle-DT2;14/03/2024;0:52:42;1.78;94.60;32.99;31;33.80;37;-47;Ok
Middle-DT2;14/03/2024;0:54:18;1.83;94.60;30.26;27;32.19;26;-46;Ok
Middle-DT2;14/03/2024;0:56:08;1.78;94.50;29.77;30;32.19;34;-47;Ok
Middle-DT2;14/03/2024;0:57:58;1.78;94.60;34.60;30;43.45;46;-48;Ok
Middle-DT2;14/03/2024;1:01:38;1.67;94.60;28.97;30;30.58;38;-48;Ok
Middle-DT2;14/03/2024;1:04:23;1.67;94.80;31.44;26;37.01;26;-47;Ok
Middle-DT2;14/03/2024;1:07:08;1.75;94.90;29.41;33;32.19;27;-47;Ok
Middle-DT2;14/03/2024;1:10:04;1.78;94.80;31.96;33;38.62;29;-48;Ok
Middle-DT2;14/03/2024;1:12:38;1.78;94.80;28.65;29;32.19;35;-47;Ok
Middle-DT2;14/03/2024;1:15:34;1.78;94.90;28.97;30;30.58;34;-47;Ok
Middle-DT2;14/03/2024;1:18:08;1.78;94.90;30.58;27;32.19;27;-48;Ok
Middle-DT2;14/03/2024;1:20:53;1.81;95.00;36.48;26;41.84;27;-49;Ok
Middle-DT2;14/03/2024;1:23:41;1.83;94.80;26.55;24;28.97;17;-49;Ok
Middle-DT2;14/03/2024;1:26:26;1.83;94.80;32.99;37;33.80;34;-48;Ok
Middle-DT2;14/03/2024;1:29:11;1.89;94.70;32.99;29;33.80;31;-47;Ok
Middle-DT2;14/03/2024;1:31:10;1.83;94.80;32.59;27;40.23;33;-48;Ok
Middle-DT2;14/03/2024;1:33:44;1.94;94.90;31.75;29;35.41;38;-47;Ok
Middle-DT2;14/03/2024;1:36:29;1.86;94.50;32.77;31;37.01;35;-47;Ok
Middle-DT2;14/03/2024;1:39:14;1.89;94.60;36.48;31;38.62;25;-47;Ok
Middle-DT2;14/03/2024;1:42:10;1.83;94.40;26.72;32;27.36;30;-47;Ok
Middle-DT2;14/03/2024;1:44:46;1.89;94.70;32.99;28;33.80;26;-47;Ok
Middle-DT2;14/03/2024;1:47:29;1.89;94.60;30.31;27;37.01;30;-47;Ok
Middle-DT2;14/03/2024;1:50:14;1.94;94.50;27.21;31;30.58;34;-47;Ok
Middle-DT2;14/03/2024;1:53:10;1.94;94.50;30.58;29;32.19;30;-47;Ok
Middle-DT2;14/03/2024;1:55:55;1.89;94.50;31.86;27;35.41;38;-47;Ok
Middle-DT2;14/03/2024;1:59:24;1.94;94.60;30.12;25;35.41;26;-47;Ok
Middle-DT2;14/03/2024;2:02:09;1.93;94.60;31.54;26;35.41;31;-47;Ok
Middle-DT2;14/03/2024;2:04:54;1.89;94.40;28.24;22;32.19;27;-47;Ok
Middle-DT2;14/03/2024;2:07:42;1.89;94.50;26.82;25;28.97;31;-47;Ok
Middle-DT2;14/03/2024;2:11:19;1.91;94.50;26.33;23;28.97;25;-47;Ok
Middle-DT2;14/03/2024;2:14:29;1.89;94.50;29.37;33;32.19;35;-47;Ok
Middle-DT2;14/03/2024;2:18:25;1.84;-1.00;25.93;28;30.58;34;-47;Ok
Middle-DT2;14/03/2024;2:21:24;1.89;94.50;26.15;31;30.58;34;-47;Ok
Middle-DT2;14/03/2024;2:24:12;1.89;94.50;22.53;29;24.14;29;-47;Ok
Middle-DT2;14/03/2024;2:26:57;1.94;94.50;25.75;30;27.36;27;-47;Ok
Middle-DT2;14/03/2024;2:29:39;1.94;94.30;21.46;21;22.53;23;-47;Ok
Middle-DT2;14/03/2024;2:32:35;1.94;94.00;23.34;12;25.75;10;-47;Ok
Middle-DT2;14/03/2024;2:35:09;1.86;94.00;19.79;45;24.14;13;-47;Ok
Middle-DT2;14/03/2024;2:38:05;1.83;94.10;21.32;18;25.75;18;-47;Ok
Middle-DT2;14/03/2024;2:40:42;1.89;94.10;19.31;24;19.31;26;-47;Ok
Middle-DT2;14/03/2024;2:42:40;1.83;94.10;19.71;9;20.92;9;-47;Ok
Middle-DT2;14/03/2024;2:45:14;1.83;94.20;15.07;17;17.70;26;-47;Ok
Middle-DT2;14/03/2024;2:47:59;1.83;94.40;22.53;23;25.75;22;-47;Ok
Middle-DT2;14/03/2024;2:50:44;1.89;94.30;20.46;24;20.92;27;-47;Ok
Middle-DT2;14/03/2024;2:53:40;1.89;94.40;20.92;26;24.14;25;-47;Ok
Middle-DT2;14/03/2024;2:57:20;1.89;94.50;18.99;17;22.53;21;-47;Ok
Middle-DT2;14/03/2024;2:59:54;1.83;94.50;18.87;16;22.53;9;-47;Ok
Middle-DT2;14/03/2024;3:02:39;1.83;94.50;24.58;29;27.36;30;-47;Ok
Middle-DT2;14/03/2024;3:05:24;1.89;94.70;24.68;27;27.36;26;-47;Ok
Middle-DT2;14/03/2024;3:08:34;1.89;94.90;24.46;29;27.36;25;-47;Ok
Middle-DT2;14/03/2024;3:12:03;1.89;94.80;23.50;33;27.36;37;-47;Ok
Middle-DT2;14/03/2024;3:15:40;1.89;94.90;23.42;33;27.36;22;-47;Ok
Middle-DT2;14/03/2024;3:18:14;1.89;95.00;23.98;31;25.75;33;-47;Ok
Middle-DT2;14/03/2024;3:20:59;1.94;95.10;23.87;31;25.75;30;-47;Ok
Middle-DT2;14/03/2024;3:23:47;2.00;95.20;20.92;20;22.53;18;-47;Ok
Middle-DT2;14/03/2024;3:25:45;2.06;95.20;21.99;22;24.14;22;-47;Ok
Middle-DT2;14/03/2024;3:28:22;2.11;95.30;22.53;16;22.53;19;-47;Ok
Middle-DT2;14/03/2024;3:31:04;2.11;94.90;24.29;12;27.36;11;-47;Ok
Middle-DT2;14/03/2024;3:33:49;2.11;94.40;25.55;11;27.36;17;-47;Ok
Middle-DT2;14/03/2024;3:36:45;2.08;94.30;21.52;20;22.53;19;-47;Ok
Middle-DT2;14/03/2024;3:39:22;2.06;94.00;28.16;27;28.97;25;-47;Ok
Middle-DT2;14/03/2024;3:42:04;2.06;93.70;23.34;20;25.75;13;-47;Ok
Middle-DT2;14/03/2024;3:44:49;2.06;93.40;17.93;21;20.92;33;-47;Ok
Middle-DT2;14/03/2024;3:48:29;2.04;93.40;18.51;17;20.92;23;-47;Ok
Middle-DT2;14/03/2024;3:51:28;2.00;93.40;23.22;15;24.14;23;-47;Ok
Middle-DT2;14/03/2024;3:55:22;2.00;-1.00;25.88;9;30.58;13;-47;Ok
Middle-DT2;14/03/2024;3:58:34;1.94;93.40;19.85;16;20.92;9;-47;Ok
Middle-DT2;14/03/2024;4:02:28;1.94;-1.00;19.31;11;19.31;11;-47;Ok
Middle-DT2;14/03/2024;4:04:59;1.94;93.80;20.60;20;22.53;23;-47;Ok
Middle-DT2;14/03/2024;4:07:47;1.94;93.80;18.51;19;20.92;17;-47;Ok
Middle-DT2;14/03/2024;4:10:29;2.00;93.90;17.03;20;19.31;18;-47;Ok
Middle-DT2;14/03/2024;4:13:17;2.06;93.90;19.31;24;19.31;26;-47;Ok
Middle-DT2;14/03/2024;4:16:54;2.17;93.80;21.95;20;25.75;29;-47;Ok
Middle-DT2;14/03/2024;4:19:51;2.22;93.60;20.92;25;24.14;31;-48;Ok
Middle-DT2;14/03/2024;4:22:27;2.28;93.70;18.51;21;19.31;27;-47;Ok
Middle-DT2;14/03/2024;4:25:10;2.28;93.70;15.69;31;17.70;29;-47;Ok
Middle-DT2;14/03/2024;4:27:55;2.26;93.60;15.35;31;17.70;34;-48;Ok
Middle-DT2;14/03/2024;4:30:51;2.28;93.40;17.22;35;20.92;46;-49;Ok
Middle-DT2;14/03/2024;4:33:27;2.28;93.50;15.29;46;16.09;43;-49;Ok
Middle-DT2;14/03/2024;4:37:05;2.33;93.20;20.38;42;22.53;45;-50;Ok
Middle-DT2;14/03/2024;4:39:50;2.39;93.20;18.88;32;24.14;34;-50;Ok
Middle-DT2;14/03/2024;4:42:35;2.39;93.20;18.00;30;19.31;29;-50;Ok
Middle-DT2;14/03/2024;4:45:20;2.42;93.20;13.95;26;16.09;25;-50;Ok
Middle-DT2;14/03/2024;4:49:02;2.39;93.10;14.48;26;14.48;27;-50;Ok
Middle-DT2;14/03/2024;4:52:42;2.44;93.30;16.90;28;17.70;34;-51;Ok
Middle-DT2;14/03/2024;4:55:25;2.50;93.30;14.16;32;14.48;39;-50;Ok
Middle-DT2;14/03/2024;4:58:10;2.50;93.20;13.84;31;14.48;37;-51;Ok
Middle-DT2;14/03/2024;5:00:55;2.50;93.40;14.48;28;16.09;27;-51;Ok
Middle-DT2;14/03/2024;5:03:10;2.50;93.30;15.83;26;19.31;25;-51;Ok
Middle-DT2;14/03/2024;5:05:33;2.50;93.40;15.29;36;16.09;35;-51;Ok
Middle-DT2;14/03/2024;5:08:15;2.50;93.20;9.92;17;11.27;18;-51;Ok
Middle-DT2;14/03/2024;5:11:00;2.44;93.00;15.47;20;17.70;21;-52;Ok
Middle-DT2;14/03/2024;5:13:45;2.33;92.80;18.51;23;20.92;26;-51;Ok
Middle-DT2;14/03/2024;5:17:36;2.28;-1.00;10.73;22;12.87;27;-52;Ok
Middle-DT2;14/03/2024;5:20:21;2.17;93.30;20.12;30;20.92;34;-51;Ok
Middle-DT2;14/03/2024;5:22:55;2.11;93.80;20.04;30;22.53;26;-49;Ok
Middle-DT2;14/03/2024;5:25:40;2.11;94.00;21.36;23;27.36;29;-49;Ok
Middle-DT2;14/03/2024;5:28:36;2.06;94.30;16.42;27;20.92;34;-49;Ok
Middle-DT2;14/03/2024;5:31:21;2.06;94.40;19.49;29;20.92;27;-49;Ok
Middle-DT2;14/03/2024;5:34:50;2.04;94.70;23.74;30;25.75;23;-49;Ok
Middle-DT2;14/03/2024;5:38:30;2.00;94.90;19.31;38;20.92;42;-48;Ok
Middle-DT2;14/03/2024;5:41:18;2.00;94.90;19.85;30;20.92;31;-48;Ok
Middle-DT2;14/03/2024;5:44:00;2.00;95.00;21.46;28;24.14;25;-49;Ok
Middle-DT2;14/03/2024;5:45:53;2.00;95.00;23.34;30;24.14;31;-49;Ok
Middle-DT2;14/03/2024;5:49:55;999.90;-1.00;-1.00;-1;-1.00;-1;0;--
Middle-DT2;14/03/2024;5:53:21;1.83;95.20;20.23;31;24.14;33;-49;Ok
Middle-DT2;14/03/2024;5:57:45;1.86;95.40;20.38;36;22.53;31;-52;Ok
Middle-DT2;14/03/2024;6:00:41;1.89;95.50;14.81;32;17.70;43;-51;Ok
Middle-DT2;14/03/2024;6:03:18;1.89;95.50;18.11;29;20.92;31;-50;Ok
Middle-DT2;14/03/2024;6:05:05;1.92;95.60;16.40;23;19.31;17;-50;Ok
Middle-DT2;14/03/2024;6:06:55;1.94;95.50;15.20;31;17.70;27;-50;Ok
Middle-DT2;14/03/2024;6:08:45;1.89;95.50;20.38;33;22.53;30;-51;Ok
Middle-DT2;14/03/2024;6:10:35;1.89;95.50;18.87;23;20.92;29;-49;Ok
Middle-DT2;14/03/2024;6:12:25;1.89;95.50;12.71;19;14.48;14;-49;Ok
Middle-DT2;14/03/2024;6:14:15;1.89;95.40;17.90;24;20.92;33;-48;Ok
Middle-DT2;14/03/2024;6:16:05;1.83;95.40;18.51;38;19.31;37;-49;Ok
Middle-DT2;14/03/2024;6:17:03;1.89;95.40;18.51;38;19.31;34;-49;Ok
Middle-DT2;14/03/2024;6:18:50;1.86;95.50;15.91;31;19.31;31;-51;Ok
Middle-DT2;14/03/2024;6:20:40;1.89;95.40;17.43;32;17.70;30;-50;Ok
Middle-DT2;14/03/2024;6:22:30;1.89;95.40;18.78;36;20.92;50;-52;Ok
Middle-DT2;14/03/2024;6:24:20;1.89;95.40;20.48;37;24.14;42;-53;Ok
Middle-DT2;14/03/2024;6:27:05;1.87;95.30;18.21;30;22.53;35;-53;Ok
Middle-DT2;14/03/2024;6:28:55;1.87;95.30;17.30;26;24.14;34;-52;Ok
Middle-DT2;14/03/2024;6:32:08;1.83;-1.00;18.24;37;20.92;35;-49;Ok
Middle-DT2;14/03/2024;6:34:25;1.83;95.30;18.51;34;19.31;30;-49;Ok
Middle-DT2;14/03/2024;6:36:15;1.83;95.30;15.13;34;17.70;42;-49;Ok
Middle-DT2;14/03/2024;6:38:05;1.83;95.30;19.66;32;24.14;41;-49;Ok
Middle-DT2;14/03/2024;6:40:50;1.80;95.40;17.03;30;19.31;31;-50;Ok
Middle-DT2;14/03/2024;6:43:49;1.78;95.40;14.08;39;14.48;29;-53;Ok
Middle-DT2;14/03/2024;6:46:20;1.78;95.40;17.43;31;17.70;29;-52;Ok
Middle-DT2;14/03/2024;6:47:29;1.78;95.30;14.16;26;16.09;22;-52;Ok
Middle-DT2;14/03/2024;6:50:00;1.78;95.30;12.71;28;16.09;35;-49;Ok
Middle-DT2;14/03/2024;6:51:50;1.76;95.40;17.30;24;19.31;33;-50;Ok
Middle-DT2;14/03/2024;6:53:40;1.78;95.40;12.87;31;14.48;30;-50;Ok
Middle-DT2;14/03/2024;6:55:33;1.78;95.40;16.09;36;17.70;41;-51;Ok
Middle-DT2;14/03/2024;6:57:20;1.75;95.40;15.93;17;17.70;9;-49;Ok
Middle-DT2;14/03/2024;6:59:10;1.72;95.40;16.42;33;17.70;33;-49;Ok
Middle-DT2;14/03/2024;7:01:00;1.78;95.50;15.36;27;16.09;18;-49;Ok
Middle-DT2;14/03/2024;7:03:45;1.81;95.50;12.87;24;12.87;22;-49;Ok
Middle-DT2;14/03/2024;7:05:35;1.78;95.50;14.16;9;17.70;9;-50;Ok
Middle-DT2;14/03/2024;7:07:28;1.78;95.50;15.29;18;16.09;21;-50;Ok
Middle-DT2;14/03/2024;7:09:15;1.78;95.60;13.88;56;17.70;17;-49;Ok
Middle-DT2;14/03/2024;7:11:19;1.83;95.60;13.68;19;14.48;14;-51;Ok
Middle-DT2;14/03/2024;7:13:50;1.83;95.60;15.65;11;16.09;14;-50;Ok
Middle-DT2;14/03/2024;7:15:41;1.83;95.60;12.16;22;12.87;14;-50;Ok
Middle-DT2;14/03/2024;7:17:31;1.83;95.70;14.08;19;16.09;26;-50;Ok
Middle-DT2;14/03/2024;7:18:28;1.83;95.60;15.69;33;16.09;34;-49;Ok
Middle-DT2;14/03/2024;7:20:18;1.83;95.70;18.51;31;19.31;31;-49;Ok
Middle-DT2;14/03/2024;7:22:06;1.83;95.60;18.42;29;20.92;30;-50;Ok
Middle-DT2;14/03/2024;7:23:58;1.83;95.70;15.29;30;16.09;26;-49;Ok
Middle-DT2;14/03/2024;7:25:46;1.83;95.70;16.36;26;17.70;27;-50;Ok
Middle-DT2;14/03/2024;7:27:36;1.83;95.60;17.43;35;20.92;33;-49;Ok
Middle-DT2;14/03/2024;7:30:51;1.81;-1.00;17.70;33;19.31;29;-51;Ok
Middle-DT2;14/03/2024;7:32:22;1.83;95.80;13.68;23;14.48;18;-52;Ok
Middle-DT2;14/03/2024;7:34:56;1.83;95.80;17.10;28;20.92;38;-51;Ok
Middle-DT2;14/03/2024;7:36:48;1.83;95.70;16.36;19;17.70;22;-49;Ok
Middle-DT2;14/03/2024;7:39:31;1.89;95.80;14.05;21;17.70;25;-51;Ok
Middle-DT2;14/03/2024;7:42:16;1.93;95.80;18.61;29;20.92;30;-50;Ok
Middle-DT2;14/03/2024;7:44:06;1.94;95.80;19.74;29;22.53;35;-50;Ok
Middle-DT2;14/03/2024;7:45:14;1.94;95.80;22.53;40;24.14;41;-49;Ok
Middle-DT2;14/03/2024;7:47:46;1.94;95.80;21.73;33;22.53;29;-50;Ok
Middle-DT2;14/03/2024;7:49:36;1.94;96.00;19.85;30;20.92;29;-49;Ok
Middle-DT2;14/03/2024;7:52:21;1.94;95.90;19.04;35;20.92;43;-49;Ok
Middle-DT2;14/03/2024;7:55:19;1.94;96.10;17.70;37;17.70;31;-52;Ok
Middle-DT2;14/03/2024;7:56:58;2.00;96.00;19.31;40;19.31;38;-52;Ok
Middle-DT2;14/03/2024;7:58:46;1.94;96.10;14.78;28;17.70;37;-52;Ok
Middle-DT2;14/03/2024;8:00:36;1.94;96.10;18.78;36;20.92;35;-53;Ok
Middle-DT2;14/03/2024;8:03:18;1.93;-1.00;16.67;33;17.70;39;-53;Ok
Middle-DT2;14/03/2024;8:05:11;1.86;95.60;18.51;33;20.92;31;-53;Ok
Middle-DT2;14/03/2024;8:07:56;1.83;95.80;17.50;29;19.31;37;-52;Ok
Middle-DT2;14/03/2024;8:10:44;1.83;95.80;19.31;42;20.92;39;-52;Ok
Middle-DT2;14/03/2024;8:11:36;1.83;95.80;20.12;31;20.92;34;-52;Ok
Middle-DT2;14/03/2024;8:12:31;1.89;95.80;18.99;29;20.92;25;-52;Ok
Middle-DT2;14/03/2024;8:14:24;1.94;96.00;21.46;32;22.53;29;-52;Ok
Middle-DT2;14/03/2024;8:16:11;1.94;95.90;19.17;33;22.53;35;-52;Ok
Middle-DT2;14/03/2024;8:18:01;2.00;95.90;24.29;31;28.97;31;-50;Ok
Middle-DT2;14/03/2024;8:19:51;2.06;95.90;21.67;27;24.14;30;-50;Ok
Middle-DT2;14/03/2024;8:21:44;2.11;95.90;19.31;45;19.31;47;-50;Ok
Middle-DT2;14/03/2024;8:24:29;2.17;95.80;18.51;34;19.31;35;-49;Ok
Middle-DT2;14/03/2024;8:27:11;2.17;95.40;20.92;38;22.53;25;-50;Ok
Middle-DT2;14/03/2024;8:29:01;2.11;95.30;19.31;32;22.53;33;-50;Ok
Middle-DT2;14/03/2024;8:30:51;2.06;95.10;21.40;33;24.14;31;-49;Ok
Middle-DT2;14/03/2024;8:33:36;1.98;95.10;21.86;26;24.14;30;-53;Ok
Middle-DT2;14/03/2024;8:35:29;2.00;95.20;16.90;24;17.70;27;-52;Ok
Middle-DT2;14/03/2024;8:37:16;2.00;95.20;20.21;31;24.14;38;-50;Ok
Middle-DT2;14/03/2024;8:39:09;2.00;95.20;23.07;37;24.14;38;-50;Ok
Middle-DT2;14/03/2024;8:40:56;2.00;95.20;23.87;37;25.75;35;-50;Ok
Middle-DT2;14/03/2024;8:42:46;2.00;95.10;18.16;34;19.31;39;-49;Ok
Middle-DT2;14/03/2024;8:44:36;2.06;95.10;21.93;28;24.14;37;-49;Ok
Middle-DT2;14/03/2024;8:46:26;2.06;95.20;26.15;29;28.97;29;-49;Ok
Middle-DT2;14/03/2024;8:48:16;2.06;95.20;25.75;31;28.97;31;-48;Ok
Middle-DT2;14/03/2024;8:50:06;2.11;95.20;26.07;29;28.97;25;-48;Ok
Middle-DT2;14/03/2024;8:52:51;2.17;95.00;22.53;28;25.75;34;-49;Ok
Middle-DT2;14/03/2024;8:55:36;2.17;94.70;19.54;33;22.53;31;-49;Ok
Middle-DT2;14/03/2024;8:57:26;2.19;94.70;23.39;31;27.36;39;-49;Ok
Middle-DT2;14/03/2024;8:59:16;2.17;94.60;21.24;28;25.75;29;-49;Ok
Middle-DT2;14/03/2024;9:01:09;2.17;94.50;20.92;31;20.92;33;-48;Ok
Middle-DT2;14/03/2024;9:02:56;2.17;94.60;21.46;31;22.53;30;-48;Ok
Middle-DT2;14/03/2024;9:04:46;2.22;94.50;21.46;31;22.53;43;-48;Ok
Middle-DT2;14/03/2024;9:06:36;2.22;94.60;21.95;37;24.14;41;-48;Ok
Middle-DT2;14/03/2024;9:09:21;2.19;94.50;23.13;32;25.75;29;-48;Ok
Middle-DT2;14/03/2024;9:11:14;2.11;94.50;23.34;38;24.14;39;-48;Ok
Middle-DT2;14/03/2024;9:14:32;2.17;94.60;21.89;26;24.14;30;-49;Ok
Middle-DT2;14/03/2024;9:16:41;2.22;94.50;23.34;33;25.75;27;-49;Ok
Middle-DT2;14/03/2024;9:19:26;2.33;94.50;22.82;36;25.75;34;-48;Ok
Middle-DT2;14/03/2024;9:20:35;2.39;94.40;21.73;41;22.53;41;-48;Ok
Middle-DT2;14/03/2024;9:23:06;2.33;94.10;22.83;37;25.75;42;-48;Ok
Middle-DT2;14/03/2024;9:24:01;2.28;94.20;21.73;33;24.14;37;-48;Ok
Middle-DT2;14/03/2024;9:25:54;2.33;94.30;21.73;42;22.53;46;-48;Ok
Middle-DT2;14/03/2024;9:27:41;2.39;94.70;19.58;38;22.53;43;-48;Ok
Middle-DT2;14/03/2024;9:29:34;2.39;94.40;20.92;35;22.53;35;-48;Ok
Middle-DT2;14/03/2024;9:32:16;2.50;94.30;17.70;35;19.31;33;-48;Ok
Middle-DT2;14/03/2024;9:35:01;2.46;94.40;23.84;30;27.36;33;-47;Ok
Middle-DT2;14/03/2024;9:36:54;2.50;94.70;21.73;34;22.53;34;-47;Ok
Middle-DT2;14/03/2024;9:39:47;2.61;94.60;20.78;27;24.14;25;-49;Ok
Middle-DT2;14/03/2024;9:42:24;2.67;94.50;20.92;28;20.92;31;-48;Ok
Middle-DT2;14/03/2024;9:44:11;2.58;94.00;23.17;28;25.75;22;-49;Ok
Middle-DT2;14/03/2024;9:46:01;2.56;94.20;22.05;29;24.14;30;-48;Ok
Middle-DT2;14/03/2024;9:48:46;2.48;94.00;24.01;34;27.36;39;-49;Ok
Middle-DT2;14/03/2024;9:50:39;2.39;94.00;20.92;35;22.53;29;-48;Ok
Middle-DT2;14/03/2024;9:52:26;2.39;93.90;22.13;23;24.14;21;-49;Ok
Middle-DT2;14/03/2024;9:54:19;2.39;94.20;17.70;38;17.70;34;-49;Ok
Middle-DT2;14/03/2024;9:56:06;2.42;94.30;21.07;29;22.53;30;-49;Ok
Middle-DT2;14/03/2024;9:58:10;2.39;94.20;21.73;32;24.14;39;-49;Ok
Middle-DT2;14/03/2024;10:00:52;2.46;94.40;16.32;31;17.70;33;-49;Ok
Middle-DT2;14/03/2024;10:02:34;2.56;94.20;22.53;33;24.14;37;-48;Ok
Middle-DT2;14/03/2024;10:04:21;2.67;94.30;26.04;31;28.97;37;-49;Ok
Middle-DT2;14/03/2024;10:07:06;2.78;94.10;23.34;25;24.14;21;-49;Ok
Middle-DT2;14/03/2024;10:08:01;2.78;94.10;21.93;36;24.14;38;-49;Ok
Middle-DT2;14/03/2024;10:10:46;2.94;93.80;20.65;35;22.53;41;-49;Ok
Middle-DT2;14/03/2024;10:12:37;3.06;93.90;27.52;30;30.58;27;-49;Ok
Middle-DT2;14/03/2024;10:14:29;3.06;93.70;26.55;36;27.36;35;-49;Ok
Middle-DT2;14/03/2024;10:16:30;3.06;93.40;28.16;42;28.97;42;-49;Ok
Middle-DT2;14/03/2024;10:18:18;3.06;92.90;26.35;36;28.97;35;-50;Ok
Middle-DT2;14/03/2024;10:19:57;3.06;92.90;29.29;23;32.19;19;-49;Ok
Middle-DT2;14/03/2024;10:23:26;3.08;-1.00;24.73;37;27.36;41;-49;Ok
Middle-DT2;14/03/2024;10:26:33;3.07;93.00;22.66;28;25.75;39;-50;Ok
Middle-DT2;14/03/2024;10:28:14;3.00;92.80;23.34;26;25.75;26;-49;Ok
Middle-DT2;14/03/2024;10:30:02;3.00;92.60;28.00;29;30.58;25;-50;Ok
Middle-DT2;14/03/2024;10:32:47;2.83;92.30;24.14;28;27.36;35;-50;Ok
Middle-DT2;14/03/2024;10:36:38;2.70;92.80;28.85;29;33.80;30;-50;Ok
Middle-DT2;14/03/2024;10:38:17;2.70;92.90;25.21;27;30.58;31;-49;Ok
Middle-DT2;14/03/2024;10:39:14;2.72;93.00;19.31;27;20.92;17;-49;Ok
Middle-DT2;14/03/2024;10:41:04;2.67;92.90;22.53;30;24.14;31;-49;Ok
Middle-DT2;14/03/2024;10:42:52;2.72;93.10;22.53;30;24.14;29;-49;Ok
Middle-DT2;14/03/2024;10:45:37;2.72;93.40;25.38;35;28.97;43;-49;Ok
Middle-DT2;14/03/2024;10:46:32;2.72;93.10;21.19;29;22.53;15;-49;Ok
Middle-DT2;14/03/2024;10:48:22;2.67;93.30;24.68;28;27.36;26;-49;Ok
Middle-DT2;14/03/2024;10:51:20;2.67;93.20;26.02;27;32.19;39;-49;Ok
Middle-DT2;14/03/2024;10:53:08;2.67;93.20;23.34;32;24.14;19;-49;Ok
Middle-DT2;14/03/2024;10:54:58;2.67;93.40;24.60;34;27.36;38;-50;Ok
Middle-DT2;14/03/2024;10:58:27;2.75;93.20;27.06;27;30.58;23;-50;Ok
Middle-DT2;14/03/2024;11:00:17;2.72;93.20;24.94;33;27.36;46;-50;Ok
Middle-DT2;14/03/2024;11:03:02;2.74;93.30;22.43;27;24.14;23;-50;Ok
Middle-DT2;14/03/2024;11:05:47;2.76;93.20;24.46;25;30.58;34;-49;Ok
Middle-DT2;14/03/2024;11:07:37;2.72;93.00;24.60;36;27.36;41;-49;Ok
Middle-DT2;14/03/2024;11:10:22;2.79;93.40;24.14;24;28.97;41;-49;Ok
Middle-DT2;14/03/2024;11:13:10;2.83;93.20;20.12;38;22.53;39;-49;Ok
Middle-DT2;14/03/2024;11:16:34;999.90;-1.00;-1.00;-1;-1.00;-1;0;--
Middle-DT2;14/03/2024;11:17:45;2.83;93.30;22.53;33;24.14;35;-50;Ok
Middle-DT2;14/03/2024;11:19:35;2.78;93.10;26.55;29;27.36;29;-50;Ok
Middle-DT2;14/03/2024;11:21:22;2.78;93.00;26.82;27;30.58;39;-50;Ok
Middle-DT2;14/03/2024;11:23:12;2.78;92.90;25.08;26;30.58;19;-49;Ok
Middle-DT2;14/03/2024;11:25:02;2.78;93.10;27.51;24;32.19;27;-49;Ok
Middle-DT2;14/03/2024;11:26:11;2.78;92.90;27.36;35;28.97;30;-49;Ok
Middle-DT2;14/03/2024;11:28:42;2.76;93.10;22.03;31;27.36;49;-49;Ok
Middle-DT2;14/03/2024;11:29:40;2.78;93.00;24.14;22;25.75;23;-49;Ok
Middle-DT2;14/03/2024;11:31:38;2.72;92.80;22.13;30;22.53;39;-49;Ok
Middle-DT2;14/03/2024;11:33:28;2.72;92.80;24.14;35;25.75;38;-50;Ok
Middle-DT2;14/03/2024;11:36:02;2.67;92.70;27.14;29;30.58;39;-49;Ok
Middle-DT2;14/03/2024;11:38:03;2.83;93.40;24.14;24;25.75;18;-50;Ok
Middle-DT2;14/03/2024;11:39:42;2.83;92.80;24.94;35;30.58;39;-49;Ok
Middle-DT2;14/03/2024;11:41:32;2.83;92.50;29.77;19;33.80;17;-49;Ok
Middle-DT2;14/03/2024;11:43:33;2.83;92.40;25.35;27;27.36;26;-50;Ok
Middle-DT2;14/03/2024;11:45:12;2.83;92.80;25.06;31;27.36;33;-49;Ok
Middle-DT2;14/03/2024;11:48:49;2.94;-1.00;21.24;30;24.14;42;-50;Ok
Middle-DT2;14/03/2024;11:50:42;2.89;91.80;28.82;36;33.80;50;-49;Ok
Middle-DT2;14/03/2024;11:53:27;2.78;92.60;20.32;28;24.14;31;-47;Ok
Middle-DT2;14/03/2024;11:55:42;2.67;91.80;24.14;38;25.75;35;-50;Ok
Middle-DT2;14/03/2024;11:57:21;2.56;92.50;33.80;37;33.80;35;-55;Ok
Middle-DT2;14/03/2024;11:59:55;2.44;92.40;24.94;30;27.36;38;-52;Ok
Middle-DT2;14/03/2024;12:01:42;2.39;92.90;20.92;19;24.14;13;-53;Ok
